l3_name,attribute_name,attribute_value,data_type,polarity1,value1,unit1,polarity2,value2,unit2,key_value,display_value,mod_reason
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,170,numerical_without_unit,,170.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,170,numerical_without_unit,,170.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,90,numerical_without_unit,,90.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,170,numerical_without_unit,,170.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,90,numerical_without_unit,,90.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,740,numerical_without_unit,,740.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,535,numerical_without_unit,,535.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,535,numerical_without_unit,,535.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,335,numerical_without_unit,,335.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,335,numerical_without_unit,,335.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,270,numerical_without_unit,,270.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,270,numerical_without_unit,,270.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,185,numerical_without_unit,,185.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,90,numerical_without_unit,,90.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,700,numerical_without_unit,,700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,400,numerical_without_unit,,400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,250,numerical_without_unit,,250.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,170,numerical_without_unit,,170.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,90,numerical_without_unit,,90.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,740,numerical_without_unit,,740.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,740,numerical_without_unit,,740.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,740,numerical_without_unit,,740.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,740,numerical_without_unit,,740.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,740,numerical_without_unit,,740.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,535,numerical_without_unit,,535.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,535,numerical_without_unit,,535.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,445,numerical_without_unit,,445.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,335,numerical_without_unit,,335.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,270,numerical_without_unit,,270.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,185,numerical_without_unit,,185.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1130,numerical_without_unit,,1130.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,805,numerical_without_unit,,805.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,5380,numerical_without_unit,,5380.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,2240,numerical_without_unit,,2240.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,1550,numerical_without_unit,,1550.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,550,numerical_without_unit,,550.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,6000,numerical_without_unit,,6000.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,215,numerical_without_unit,,215.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,462,numerical_without_unit,,462.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,342,numerical_without_unit,,342.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,260,numerical_without_unit,,260.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,215,numerical_without_unit,,215.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,215,numerical_without_unit,,215.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,106,numerical_without_unit,,106.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,80,numerical_without_unit,,80.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,342,numerical_without_unit,,342.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,215,numerical_without_unit,,215.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,106,numerical_without_unit,,106.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,660,numerical_without_unit,,660.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,342,numerical_without_unit,,342.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,260,numerical_without_unit,,260.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,260,numerical_without_unit,,260.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,215,numerical_without_unit,,215.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,215,numerical_without_unit,,215.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,157,numerical_without_unit,,157.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,106,numerical_without_unit,,106.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,660,numerical_without_unit,,660.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,462,numerical_without_unit,,462.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,2800,numerical_without_unit,,2800.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,2080,numerical_without_unit,,2080.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,1500,numerical_without_unit,,1500.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,10800,numerical_without_unit,,10800.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,7200,numerical_without_unit,,7200.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,2720,numerical_without_unit,,2720.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,2040,numerical_without_unit,,2040.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,1650,numerical_without_unit,,1650.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,1290,numerical_without_unit,,1290.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,980,numerical_without_unit,,980.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,10940,numerical_without_unit,,10940.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,8220,numerical_without_unit,,8220.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,4200,numerical_without_unit,,4200.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,295,numerical_without_unit,,295.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,300,numerical_without_unit,,300.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,200,numerical_without_unit,,200.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,830,numerical_without_unit,,830.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,492,numerical_without_unit,,492.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,316,numerical_without_unit,,316.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,208,numerical_without_unit,,208.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,300,numerical_without_unit,,300.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,155,numerical_without_unit,,155.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,95,numerical_without_unit,,95.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,2100,numerical_without_unit,,2100.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,830,numerical_without_unit,,830.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,546,numerical_without_unit,,546.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1000,numerical_without_unit,,1000.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1000,numerical_without_unit,,1000.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,492,numerical_without_unit,,492.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,295,numerical_without_unit,,295.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,380,numerical_without_unit,,380.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,208,numerical_without_unit,,208.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,380,numerical_without_unit,,380.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,380,numerical_without_unit,,380.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,320,numerical_without_unit,,320.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1000,numerical_without_unit,,1000.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,492,numerical_without_unit,,492.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,900,numerical_without_unit,,900.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,316,numerical_without_unit,,316.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,650,numerical_without_unit,,650.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,295,numerical_without_unit,,295.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,500,numerical_without_unit,,500.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,380,numerical_without_unit,,380.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,380,numerical_without_unit,,380.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,208,numerical_without_unit,,208.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,380,numerical_without_unit,,380.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,320,numerical_without_unit,,320.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,155,numerical_without_unit,,155.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,320,numerical_without_unit,,320.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,200,numerical_without_unit,,200.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1400,numerical_without_unit,,1400.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,546,numerical_without_unit,,546.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1000,numerical_without_unit,,1000.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1000,numerical_without_unit,,1000.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,26000,numerical_without_unit,,26000.0,,,<NA>,,,<NA>,
radial ball bearings,axial load,16700,numerical_without_unit,,16700.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,957,numerical_without_unit,,957.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,537,numerical_without_unit,,537.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,2320,numerical_without_unit,,2320.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,958,numerical_without_unit,,958.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,957,numerical_without_unit,,957.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,958,numerical_without_unit,,958.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,448,numerical_without_unit,,448.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,537,numerical_without_unit,,537.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,448,numerical_without_unit,,448.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1730,numerical_without_unit,,1730.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1350,numerical_without_unit,,1350.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1100,numerical_without_unit,,1100.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,1100,numerical_without_unit,,1100.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,958,numerical_without_unit,,958.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,957,numerical_without_unit,,957.0,,,<NA>,,,<NA>,
ball screw support bearings,axial load,958,numerical_without_unit,,958.0,,,<NA>,,,<NA>,
